service_type,municipality_code,municipality_name,e2sfca_score,routing_ready_origins,routing_ready_female_population,configuration
specialized_justice,1507953,Tailândia,3.2666245893638205e-06,123,33966.0,step_240
specialized_justice,1507961,Terra Alta,2.0807673426197176e-06,23,4958.0,step_240
specialized_justice,1507979,Terra Santa,0.0,25,8173.0,step_240
specialized_justice,1508001,Tomé-Açu,2.0724188492151844e-06,117,30224.0,step_240
specialized_justice,1508035,Tracuateua,2.0807673426197172e-06,41,9773.0,step_240
specialized_justice,1508050,Trairão,0.0,31,6744.0,step_240
specialized_justice,1508084,Tucumã,0.0,69,18469.0,step_240
specialized_justice,1508100,Tucuruí,1.4463282065819502e-06,158,44448.0,step_240
specialized_justice,1508126,Ulianópolis,1.8004366538630366e-06,50,17003.0,step_240
specialized_justice,1508159,Uruará,4.817952114381752e-06,64,15110.0,step_240
specialized_justice,1508209,Vigia,2.0807673426197172e-06,100,24110.0,step_240
specialized_justice,1508308,Viseu,1.3607917290209917e-06,113,24311.0,step_240
specialized_justice,1508357,Vitória do Xingu,0.0,36,6678.0,step_240
specialized_justice,1508407,Xinguara,1.4463282065819507e-06,92,25086.0,step_240
specialized_security,1500107,Abaetetuba,4.27845796979476e-06,189,61390.0,step_240
specialized_security,1500131,Abel Figueiredo,5.547750345459698e-06,11,2904.0,step_240
specialized_security,1500206,Acará,4.807497150439702e-06,128,21279.0,step_240
specialized_security,1500347,Água Azul do Norte,1.518069734502744e-05,38,7078.0,step_240
specialized_security,1500404,Alenquer,0.0,64,24692.0,step_240
specialized_security,1500503,Almeirim,0.0,44,12803.0,step_240
specialized_security,1500602,Altamira,9.269676172581914e-06,254,57798.0,step_240
specialized_security,1500701,Anajás,0.0,11,6120.0,step_240
specialized_security,1500800,Ananindeua,4.815052241306925e-06,637,216395.0,step_240
specialized_security,1500859,Anapu,1.9619012448823636e-06,42,11682.0,step_240
specialized_security,1500909,Augusto Corrêa,3.6341016253665433e-06,85,19652.0,step_240
specialized_security,1500958,Aurora do Pará,4.814213672638301e-06,40,9167.0,step_240
specialized_security,1501006,Aveiro,3.2646995327345002e-06,24,4724.0,step_240
specialized_security,1501105,Bagre,1.2019155551520203e-06,18,6788.0,step_240
specialized_security,1501204,Baião,6.2220638639567584e-06,61,20104.0,step_240
specialized_security,1501253,Bannach,1.384601328079252e-05,11,1582.0,step_240
specialized_security,1501303,Barcarena,4.32200412010989e-06,238,57552.0,step_240
specialized_security,1501402,Belém,4.79835791261822e-06,1874,637628.0,step_240
specialized_security,1501451,Belterra,5.119226791985338e-06,43,7617.0,step_240
specialized_security,1501501,Benevides,4.8150522413069255e-06,181,30532.0,step_240
specialized_security,1501576,Bom Jesus do Tocantins,7.405459456973427e-06,35,7433.0,step_240
specialized_security,1501600,Bonito,4.8150522413069255e-06,26,5332.0,step_240
specialized_security,1501709,Bragança,4.55531570977091e-06,195,55750.0,step_240
specialized_security,1501725,Brasil Novo,1.0738139724674098e-05,37,8590.0,step_240
specialized_security,1501758,Brejo Grande do Araguaia,4.985019344383756e-06,17,2980.0,step_240
specialized_security,1501782,Breu Branco,1.0527493433376142e-05,79,20704.0,step_240
specialized_security,1501808,Breves,3.461764807698965e-05,64,28887.0,step_240
specialized_security,1501907,Bujaru,4.815052241306925e-06,39,7707.0,step_240
specialized_security,1501956,Cachoeira do Piriá,4.018431820342703e-06,46,8304.0,step_240
specialized_security,1502004,Cachoeira do Arari,0.0,26,7539.0,step_240
specialized_security,1502103,Cametá,1.0007899095648538e-05,139,42529.0,step_240
specialized_security,1502152,Canaã dos Carajás,1.2894663531950314e-05,108,36539.0,step_240
specialized_security,1502202,Capanema,4.815052241306925e-06,118,35064.0,step_240
specialized_security,1502301,Capitão Poço,4.810802906456323e-06,132,25741.0,step_240
specialized_security,1502400,Castanhal,4.815052241306924e-06,340,97495.0,step_240
specialized_security,1502509,Chaves,0.0,4,2317.0,step_240
specialized_security,1502608,Colares,4.252321240230983e-06,33,6118.0,step_240
specialized_security,1502707,Conceição do Araguaia,3.8604809737317925e-06,79,20299.0,step_240
specialized_security,1502756,Concórdia do Pará,4.8150522413069255e-06,66,12238.0,step_240
specialized_security,1502764,Cumaru do Norte,3.147993650868911e-06,20,4478.0,step_240
specialized_security,1502772,Curionópolis,7.211784166843796e-06,49,9754.0,step_240
specialized_security,1502806,Curralinho,0.0,12,6588.0,step_240
specialized_security,1502855,Curuá,0.0,27,4836.0,step_240
specialized_security,1502905,Curuçá,4.5624950631483565e-06,87,19885.0,step_240
specialized_security,1502939,Dom Eliseu,2.0457284354903796e-06,69,29239.0,step_240
specialized_security,1502954,Eldorado do Carajás,7.3025986168422136e-06,55,12850.0,step_240
specialized_security,1503002,Faro,0.0,21,3965.0,step_240
specialized_security,1503044,Floresta do Araguaia,6.719674049263011e-06,31,7174.0,step_240
specialized_security,1503077,Garrafão do Norte,3.82137443068019e-06,52,10813.0,step_240
specialized_security,1503093,Goianésia do Pará,4.858511864658711e-06,50,11198.0,step_240
specialized_security,1503101,Gurupá,0.0,14,6475.0,step_240
specialized_security,1503200,Igarapé-Açu,4.815052241306925e-06,61,16638.0,step_240
specialized_security,1503309,Igarapé-Miri,3.816072407446992e-06,52,16689.0,step_240
specialized_security,1503408,Inhangapi,4.815052241306925e-06,27,4748.0,step_240
specialized_security,1503457,Ipixuna do Pará,4.5025792688219045e-06,63,11531.0,step_240
specialized_security,1503507,Irituia,4.815052241306924e-06,80,12734.0,step_240
specialized_security,1503606,Itaituba,1.6835974407525056e-05,202,58684.0,step_240
specialized_security,1503705,Itupiranga,6.933962105824572e-06,94,19975.0,step_240
specialized_security,1503754,Jacareacanga,0.0,23,5495.0,step_240
specialized_security,1503804,Jacundá,7.1078772760133945e-06,86,18315.0,step_240
specialized_security,1503903,Juruti,0.0,50,17868.0,step_240
specialized_security,1504000,Limoeiro do Ajuru,9.10735488704748e-06,11,4370.0,step_240
specialized_security,1504059,Mãe do Rio,4.815052241306925e-06,46,17225.0,step_240
specialized_security,1504109,Magalhães Barata,4.815052241306925e-06,20,3887.0,step_240
specialized_security,1504208,Marabá,8.533951560340664e-06,474,127275.0,step_240
specialized_security,1504307,Maracanã,4.51880447556207e-06,81,12462.0,step_240
specialized_security,1504406,Marapanim,4.59075206417913e-06,77,12496.0,step_240
specialized_security,1504422,Marituba,4.815052241306925e-06,218,53590.0,step_240
specialized_security,1504455,Medicilândia,1.0738139724674096e-05,33,7996.0,step_240
specialized_security,1504505,Melgaço,0.0,9,4937.0,step_240
specialized_security,1504604,Mocajuba,5.736278744434494e-06,36,11153.0,step_240
specialized_security,1504703,Moju,4.945115177400405e-06,134,28780.0,step_240
specialized_security,1504752,Mojuí dos Campos,4.9895337245419725e-06,37,9118.0,step_240
specialized_security,1504802,Monte Alegre,0.0,95,25730.0,step_240
specialized_security,1504901,Muaná,0.0,25,10409.0,step_240
specialized_security,1504950,Nova Esperança do Piriá,3.660711968783675e-06,32,8302.0,step_240
specialized_security,1504976,Nova Ipixuna,7.282195884698055e-06,25,5349.0,step_240
specialized_security,1505007,Nova Timboteua,4.815052241306924e-06,31,5955.0,step_240
specialized_security,1505031,Novo Progresso,0.0,57,15730.0,step_240
specialized_security,1505064,Novo Repartimento,4.024058256429292e-06,93,21996.0,step_240
specialized_security,1505106,Óbidos,0.0,74,18742.0,step_240
specialized_security,1505205,Oeiras do Pará,3.601771763381515e-06,50,10899.0,step_240
specialized_security,1505304,Oriximiná,0.0,65,25385.0,step_240
specialized_security,1505403,Ourém,4.815052241306924e-06,47,8650.0,step_240
specialized_security,1505437,Ourilândia do Norte,1.3735832933085936e-05,62,15106.0,step_240
specialized_security,1505486,Pacajá,3.7677016058726503e-06,64,14166.0,step_240
specialized_security,1505494,Palestina do Pará,4.766110734971714e-06,13,2963.0,step_240
specialized_security,1505502,Paragominas,3.6927202739017445e-06,198,51977.0,step_240
specialized_security,1505536,Parauapebas,7.2094376217854705e-06,444,132408.0,step_240
specialized_security,1505551,Pau D'Arco,7.06121163039942e-06,13,2610.0,step_240
specialized_security,1505601,Peixe-Boi,4.8150522413069255e-06,22,4059.0,step_240
specialized_security,1505635,Piçarra,6.87935675037471e-06,28,4910.0,step_240
specialized_security,1505650,Placas,1.4271907333293759e-05,31,5696.0,step_240
specialized_security,1505700,Ponta de Pedras,0.0,25,8042.0,step_240
specialized_security,1505809,Portel,8.303150551534201e-08,29,15599.0,step_240
specialized_security,1505908,Porto de Moz,3.0390961484926693e-09,24,10600.0,step_240
specialized_security,1506005,Prainha,1.3549683142101178e-07,49,12430.0,step_240
specialized_security,1506104,Primavera,4.815052241306925e-06,21,5030.0,step_240
specialized_security,1506112,Quatipuru,4.815052241306925e-06,23,5675.0,step_240
specialized_security,1506138,Redenção,5.959577650255012e-06,162,42397.0,step_240
specialized_security,1506161,Rio Maria,1.4496461762394724e-05,31,8402.0,step_240
specialized_security,1506187,Rondon do Pará,4.035682844126714e-06,62,22229.0,step_240
specialized_security,1506195,Rurópolis,4.9723693141268655e-06,53,15024.0,step_240
specialized_security,1506203,Salinópolis,4.811546443989012e-06,73,21950.0,step_240
specialized_security,1506302,Salvaterra,0.0,55,10910.0,step_240
specialized_security,1506351,Santa Bárbara do Pará,4.815052241306925e-06,44,10013.0,step_240
specialized_security,1506401,Santa Cruz do Arari,0.0,8,2852.0,step_240
specialized_security,1506500,Santa Izabel do Pará,4.8150522413069255e-06,115,32345.0,step_240
specialized_security,1506559,Santa Luzia do Pará,4.76406113729572e-06,46,8898.0,step_240
specialized_security,1506583,Santa Maria das Barreiras,2.563730731875026e-06,38,6519.0,step_240
specialized_security,1506609,Santa Maria do Pará,4.685246260694832e-06,56,12204.0,step_240
specialized_security,1506708,Santana do Araguaia,2.2267648224600406e-06,73,14754.0,step_240
specialized_security,1506807,Santarém,4.6818105488792045e-06,529,156731.0,step_240
specialized_security,1506906,Santarém Novo,4.815052241306925e-06,16,2457.0,step_240
specialized_security,1507003,Santo Antônio do Tauá,4.8150522413069255e-06,55,13411.0,step_240
specialized_security,1507102,São Caetano de Odivelas,4.232267589199964e-06,42,7848.0,step_240
specialized_security,1507151,São Domingos do Araguaia,7.031557524536414e-06,33,9615.0,step_240
specialized_security,1507201,São Domingos do Capim,4.8150522413069255e-06,44,10381.0,step_240
specialized_security,1507300,São Félix do Xingu,8.504823279849958e-06,128,25504.0,step_240
specialized_security,1507409,São Francisco do Pará,4.498856414400825e-06,27,6944.0,step_240
specialized_security,1507458,São Geraldo do Araguaia,5.01542599454064e-06,47,10931.0,step_240
specialized_security,1507466,São João da Ponta,4.331381326512975e-06,18,2001.0,step_240
specialized_security,1507474,São João de Pirabas,4.8150522413069255e-06,36,8770.0,step_240
specialized_security,1507508,São João do Araguaia,7.0773397839181735e-06,33,5932.0,step_240
specialized_security,1507607,São Miguel do Guamá,4.815052241306925e-06,100,25115.0,step_240
specialized_security,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,step_240
specialized_security,1507755,Sapucaia,1.4581937842335265e-05,11,2879.0,step_240
specialized_security,1507805,Senador José Porfírio,0.0,31,6913.0,step_240
specialized_security,1507904,Soure,8.28363154406892e-05,32,12072.0,step_240
specialized_security,1507953,Tailândia,7.310042999939798e-06,123,33966.0,step_240
specialized_security,1507961,Terra Alta,4.815052241306926e-06,23,4958.0,step_240
specialized_security,1507979,Terra Santa,0.0,25,8173.0,step_240
specialized_security,1508001,Tomé-Açu,4.9550765239015e-06,117,30224.0,step_240
specialized_security,1508035,Tracuateua,4.789405615388251e-06,41,9773.0,step_240
specialized_security,1508050,Trairão,0.0,31,6744.0,step_240
specialized_security,1508084,Tucumã,1.3665474895371837e-05,69,18469.0,step_240
specialized_security,1508100,Tucuruí,1.3540115486044978e-05,158,44448.0,step_240
specialized_security,1508126,Ulianópolis,2.8037823687908803e-06,50,17003.0,step_240
specialized_security,1508159,Uruará,1.5553126565686383e-05,64,15110.0,step_240
specialized_security,1508209,Vigia,4.808096876797566e-06,100,24110.0,step_240
specialized_security,1508308,Viseu,2.6343530926430333e-06,113,24311.0,step_240
specialized_security,1508357,Vitória do Xingu,1.0738139724674094e-05,36,6678.0,step_240
specialized_security,1508407,Xinguara,1.436916294399133e-05,92,25086.0,step_240
creas,1500107,Abaetetuba,1.8437297351564022e-05,189,61390.0,exponential_120_half60
creas,1500131,Abel Figueiredo,3.398488086803096e-05,11,2904.0,exponential_120_half60
creas,1500206,Acará,1.6426387341100456e-05,128,21279.0,exponential_120_half60
creas,1500347,Água Azul do Norte,5.00489061544162e-05,38,7078.0,exponential_120_half60
creas,1500404,Alenquer,4.0102216737498185e-05,64,24692.0,exponential_120_half60
creas,1500503,Almeirim,7.810669374365383e-05,44,12803.0,exponential_120_half60
creas,1500602,Altamira,4.73581751381696e-05,254,57798.0,exponential_120_half60
creas,1500701,Anajás,0.0001633986928104575,11,6120.0,exponential_120_half60
creas,1500800,Ananindeua,2.6028896617226522e-05,637,216395.0,exponential_120_half60
creas,1500859,Anapu,6.67000047292273e-05,42,11682.0,exponential_120_half60
creas,1500909,Augusto Corrêa,3.712085489935143e-05,85,19652.0,exponential_120_half60
creas,1500958,Aurora do Pará,4.452045893822304e-05,40,9167.0,exponential_120_half60
creas,1501006,Aveiro,0.00021912248177810193,24,4724.0,exponential_120_half60
creas,1501105,Bagre,8.567835344152833e-07,18,6788.0,exponential_120_half60
creas,1501204,Baião,2.9567824962420154e-05,61,20104.0,exponential_120_half60
creas,1501253,Bannach,3.131251735712414e-05,11,1582.0,exponential_120_half60
creas,1501303,Barcarena,1.250583481062884e-05,238,57552.0,exponential_120_half60
creas,1501402,Belém,2.2237978805352932e-05,1874,637628.0,exponential_120_half60
creas,1501451,Belterra,2.024028543654949e-05,43,7617.0,exponential_120_half60
creas,1501501,Benevides,3.097610798893242e-05,181,30532.0,exponential_120_half60
creas,1501576,Bom Jesus do Tocantins,3.78600200109168e-05,35,7433.0,exponential_120_half60
creas,1501600,Bonito,6.516931060490864e-05,26,5332.0,exponential_120_half60
creas,1501709,Bragança,4.271792693214645e-05,195,55750.0,exponential_120_half60
creas,1501725,Brasil Novo,6.347041190228431e-05,37,8590.0,exponential_120_half60
creas,1501758,Brejo Grande do Araguaia,3.53154242516476e-05,17,2980.0,exponential_120_half60
creas,1501782,Breu Branco,2.889564645115923e-05,79,20704.0,exponential_120_half60
creas,1501808,Breves,3.461764807698965e-05,64,28887.0,exponential_120_half60
creas,1501907,Bujaru,2.3135848936030226e-05,39,7707.0,exponential_120_half60
creas,1501956,Cachoeira do Piriá,4.0131150883298395e-05,46,8304.0,exponential_120_half60
creas,1502004,Cachoeira do Arari,0.00013264358668258389,26,7539.0,exponential_120_half60
creas,1502103,Cametá,4.4232285984289655e-05,139,42529.0,exponential_120_half60
creas,1502152,Canaã dos Carajás,3.0053566554530627e-05,108,36539.0,exponential_120_half60
creas,1502202,Capanema,6.448136887860936e-05,118,35064.0,exponential_120_half60
creas,1502301,Capitão Poço,5.7214517217269595e-05,132,25741.0,exponential_120_half60
creas,1502400,Castanhal,5.064054822726496e-05,340,97495.0,exponential_120_half60
creas,1502509,Chaves,0.00043159257660768246,4,2317.0,exponential_120_half60
creas,1502608,Colares,1.1140729399714239e-05,33,6118.0,exponential_120_half60
creas,1502707,Conceição do Araguaia,3.560461896127674e-05,79,20299.0,exponential_120_half60
creas,1502756,Concórdia do Pará,3.106520379441426e-05,66,12238.0,exponential_120_half60
creas,1502764,Cumaru do Norte,4.175760879930961e-05,20,4478.0,exponential_120_half60
creas,1502772,Curionópolis,2.319325808937614e-05,49,9754.0,exponential_120_half60
creas,1502806,Curralinho,0.00015179113539769278,12,6588.0,exponential_120_half60
creas,1502855,Curuá,8.434289555095554e-05,27,4836.0,exponential_120_half60
creas,1502905,Curuçá,2.0386579840507766e-05,87,19885.0,exponential_120_half60
creas,1502939,Dom Eliseu,3.572647092548002e-05,69,29239.0,exponential_120_half60
creas,1502954,Eldorado do Carajás,4.306462878344369e-05,55,12850.0,exponential_120_half60
creas,1503002,Faro,0.00016989460993195856,21,3965.0,exponential_120_half60
creas,1503044,Floresta do Araguaia,4.094913959663163e-05,31,7174.0,exponential_120_half60
creas,1503077,Garrafão do Norte,4.208087703618118e-05,52,10813.0,exponential_120_half60
creas,1503093,Goianésia do Pará,3.8186454472055173e-05,50,11198.0,exponential_120_half60
creas,1503101,Gurupá,0.00015444015444015442,14,6475.0,exponential_120_half60
creas,1503200,Igarapé-Açu,5.798061124113343e-05,61,16638.0,exponential_120_half60
creas,1503309,Igarapé-Miri,2.497209837786397e-05,52,16689.0,exponential_120_half60
creas,1503408,Inhangapi,3.522822868415326e-05,27,4748.0,exponential_120_half60
creas,1503457,Ipixuna do Pará,3.987007541694427e-05,63,11531.0,exponential_120_half60
creas,1503507,Irituia,5.793968820825667e-05,80,12734.0,exponential_120_half60
creas,1503606,Itaituba,1.998844965321661e-05,202,58684.0,exponential_120_half60
creas,1503705,Itupiranga,2.4803475368016285e-05,94,19975.0,exponential_120_half60
creas,1503754,Jacareacanga,0.0001819836214740673,23,5495.0,exponential_120_half60
creas,1503804,Jacundá,3.082131956993334e-05,86,18315.0,exponential_120_half60
creas,1503903,Juruti,4.985746124261464e-05,50,17868.0,exponential_120_half60
creas,1504000,Limoeiro do Ajuru,5.7979681608329106e-05,11,4370.0,exponential_120_half60
creas,1504059,Mãe do Rio,5.3475998411662195e-05,46,17225.0,exponential_120_half60
creas,1504109,Magalhães Barata,2.8498920745403448e-05,20,3887.0,exponential_120_half60
